436225	-89.2164
438273	-84.7142
440321	-79.1522
442369	-89.3219
444417	-90.0947
446465	-91.0577
448513	-87.2382
450561	-89.4897
452609	-93.1726
454657	-91.3011
456705	-85.2971
458753	-86.9154
460801	-91.8692
462849	-91.6945
464897	-88.3347
466945	-95.8025
468993	-96.0809
471041	-98.4088
473089	-93.2346
475137	-84.4143
477185	-91.3236
479233	-87.6305
481281	-86.8558
483329	-96.1208
485377	-87.9933
487425	-83.4197
489473	-90.947
491521	-87.9092
493569	-93.8769
495617	-99.1958
497665	-96.842
499713	-92.8228
501761	-91.8903
503809	-83.1338
505857	-91.013
507905	-88.6755
509953	-98.0244
512001	-100.079
514049	-102.576
516097	-110.293
518145	-86.3104
520193	-95.2159
522241	-86.1277
524289	-88.6134
526337	-91.226
528385	-91.0924
530433	-90.6965
532481	-83.2383
534529	-84.8787
536577	-88.2468
538625	-81.9686
540673	-82.9837
542721	-92.5831
544769	-91.6978
546817	-78.4145
548865	-98.6155
550913	-92.3527
552961	-86.5916
555009	-89.2658
557057	-88.2593
559105	-94.6579
561153	-87.9499
563201	-87.2675
565249	-91.2065
567297	-92.551
569345	-89.0715
571393	-84.3839
573441	-85.8896
575489	-85.4681
577537	-99.6107
579585	-88.8533
581633	-100.954
583681	-80.5123
585729	-81.3936
587777	-80.6762
589825	-91.5941
591873	-79.5975
593921	-91.6271
595969	-91.4813
598017	-81.4844
600065	-95.4254
602113	-99.3027
604161	-85.8735
606209	-89.5936
608257	-86.1356
610305	-99.2364
612353	-80.5183
614401	-86.0989
616449	-85.1524
618497	-90.8356
620545	-88.9656
622593	-91.0138
624641	-92.1147
626689	-88.6612
628737	-87.4445
630785	-89.5953
632833	-97.6159
634881	-80.9791
636929	-93.0124
638977	-91.0773
641025	-94.8127
643073	-85.7418
645121	-85.1156
647169	-91.6102
649217	-97.3577
651265	-94.5737
653313	-94.6626
655361	-87.8394
657409	-86.8202
659457	-98.3496
661505	-81.6426
663553	-90.9922
665601	-97.702
667649	-90.1997
669697	-89.7493
671745	-90.4322
673793	-90.7488
675841	-87.2635
677889	-84.9216
679937	-87.1528
681985	-90.9744
684033	-84.4437
686081	-82.1323
688129	-84.6545
690177	-88.029
692225	-90.192
694273	-89.9477
696321	-85.2242
698369	-87.927
700417	-87.8651
702465	-99.9061
704513	-89.7103
706561	-95.6181
708609	-98.9015
710657	-96.1721
712705	-87.8097
714753	-90.0986
716801	-85.7418
718849	-84.5257
720897	-90.8636
722945	-92.7571
724993	-92.097
727041	-92.2189
729089	-96.3326
731137	-97.6888
733185	-93.6674
735233	-85.6455
737281	-81.9747
739329	-86.5063
741377	-100.593
743425	-94.3728
745473	-91.7873
747521	-88.8625
749569	-81.9418
751617	-90.56
753665	-90.2704
755713	-94.8172
757761	-91.008
759809	-98.4942
761857	-103.652
763905	-85.3878
765953	-88.2515
768001	-89.1991
770049	-97.6077
772097	-93.9242
774145	-89.2444
776193	-83.4773
778241	-85.4944
780289	-88.0473
782337	-79.2015
784385	-92.7594
786433	-93.1163
788481	-87.4497
790529	-89.0636
792577	-96.0969
794625	-89.7063
796673	-93.6948
798721	-94.3198
800769	-95.0254
802817	-82.6562
804865	-85.3245
806913	-84.7375
808961	-84.0198
811009	-80.7398
813057	-83.0621
815105	-83.3927
817153	-86.8544
819201	-101.946
821249	-87.1982
823297	-85.3816
825345	-95.8939
827393	-93.1355
829441	-94.2408
831489	-95.8374
833537	-96.5468
835585	-86.7261
837633	-83.9841
839681	-88.3774
841729	-91.6814
843777	-84.7897
845825	-94.705
847873	-83.5829
849921	-89.235
851969	-89.6123
854017	-81.1814
856065	-94.2525
858113	-91.4907
860161	-92.635
862209	-87.442
864257	-96.5705
866305	-87.0889
868353	-91.1731
870401	-83.2959
872449	-82.7547
874497	-89.0257
876545	-86.3071
878593	-85.8643
880641	-91.563
882689	-90.3812
884737	-84.3095
886785	-82.4862
888833	-89.9284
890881	-82.4118
892929	-90.0139
894977	-95.5727
897025	-96.3339
899073	-83.9463
901121	-87.2221
903169	-88.6424
905217	-89.5123
907265	-100.798
909313	-94.7978
911361	-89.1967
913409	-96.4267
915457	-89.4646
917505	-92.307
919553	-93.7445
921601	-91.8244
923649	-97.0919
925697	-104.403
927745	-87.2977
929793	-84.1062
931841	-91.5252
933889	-93.4421
935937	-89.2626
937985	-90.0571
940033	-87.5748
942081	-86.4454
944129	-93.0261
946177	-95.4853
948225	-85.0692
950273	-85.9625
952321	-89.1907
954369	-95.4684
956417	-87.9635
958465	-115.192
960513	-111.139
962561	-91.1658
964609	-96.6525
966657	-90.1304
968705	-86.365
970753	-93.8607
972801	-92.3611
974849	-87.0047
976897	-90.5778
978945	-85.0624
980993	-82.4566
983041	-94.4774
985089	-96.3078
987137	-84.333
989185	-94.9169
991233	-93.7058
993281	-86.6539
995329	-94.6651
997377	-82.0078
999425	-82.2827
1001473	-99.2778
1003521	-93.031
1005569	-88.2491
1007617	-89.5635
1009665	-92.0676
1011713	-98.2141
1013761	-88.5573
1015809	-86.0011
1017857	-98.5124
1019905	-96.1914
1021953	-80.9702
1024001	-93.6011
1026049	-94.8607
1028097	-96.6913
1030145	-85.4912
1032193	-93.4731
1034241	-85.7663
1036289	-80.9341
1038337	-107.257
1040385	-83.3775
1042433	-92.3957
1044481	-95.1371
1046529	-97.1113
1048577	-91.8114
1050625	-90.258
1052673	-91.5492
1054721	-91.3278
1056769	-100.478
1058817	-104.377
1060865	-92.7005
1062913	-82.7545
1064961	-98.8769
1067009	-88.3808
1069057	-96.4986
1071105	-101.239
1073153	-107.269
1075201	-89.8355
1077249	-92.8529
1079297	-101.658
1081345	-79.7674
1083393	-91.7115
1085441	-94.3056
1087489	-101.536
1089537	-96.949
1091585	-94.0459
1093633	-91.4597
1095681	-91.9374
1097729	-97.1518
1099777	-91.6687
1101825	-95.2941
1103873	-96.1089
1105921	-99.9606
1107969	-84.6846
1110017	-82.3967
1112065	-95.8667
1114113	-89.1606
1116161	-94.5165
1118209	-85.892
1120257	-99.1358
1122305	-95.8158
1124353	-87.4549
1126401	-91.0162
1128449	-88.6494
1130497	-90.4933
1132545	-86.1526
1134593	-87.8388
1136641	-100.191
1138689	-102.487
1140737	-92.9425
1142785	-92.6473
1144833	-85.0633
1146881	-91.4955
1148929	-95.0851
1150977	-93.6288
1153025	-101.29
1155073	-110.537
1157121	-97.1447
1159169	-87.2366
1161217	-92.9224
1163265	-93.4577
1165313	-93.1632
1167361	-91.7843
1169409	-100.523
1171457	-86.5221
1173505	-85.4062
1175553	-83.1607
1177601	-89.2254
1179649	-98.3679
1181697	-100.48
1183745	-87.1958
1185793	-90.2841
1187841	-95.4978
1189889	-88.606
1191937	-87.3133
1193985	-87.8621
1196033	-94.8422
1198081	-92.6974
1200129	-85.736
1202177	-91.5992
1204225	-88.7808
1206273	-83.4871
1208321	-87.4145
1210369	-93.648
1212417	-84.4623
1214465	-92.811
1216513	-90.9415
1218561	-86.0495
1220609	-83.4133
1222657	-89.8891
1224705	-87.0611
1226753	-80.2695
1228801	-85.4773
1230849	-88.6615
1232897	-103.815
1234945	-93.7102
1236993	-85.914
1239041	-86.9386
1241089	-99.2687
1243137	-96.4357
1245185	-84.1652
1247233	-86.3861
1249281	-86.3052
1251329	-82.0718
1253377	-84.9131
1255425	-84.084
1257473	-91.3569
1259521	-77.8199
1261569	-96.9449
1263617	-87.582
1265665	-95.5345
1267713	-95.0677
1269761	-88.8051
1271809	-89.9378
1273857	-102.136
1275905	-101.575
1277953	-96.9819
1280001	-110.969
1282049	-96.637
1284097	-105.145
1286145	-101.581
1288193	-93.4733
1290241	-102.001
1292289	-90.8908
1294337	-113.635
1296385	-109.505
1298433	-85.6587
1300481	-85.6105
1302529	-82.0657
1304577	-84.3068
1306625	-88.4477
1308673	-87.3227
1310721	-84.219
1312769	-95.7035
1314817	-88.2266
1316865	-97.8292
1318913	-94.8394
1320961	-86.8367
1323009	-82.0568
1325057	-87.8747
1327105	-92.6306
1329153	-90.3676
1331201	-93.6103
1333249	-88.6546
1335297	-86.0083
1337345	-93.5245
1339393	-91.1047
1341441	-84.5525
1343489	-79.1562
1345537	-82.0503
1347585	-83.1216
1349633	-91.0976
1351681	-91.6733
1353729	-95.3189
1355777	-90.268
1357825	-93.5569
1359873	-89.3887
1361921	-91.4234
1363969	-90.6303
1366017	-89.8047
1368065	-87.6444
1370113	-92.9455
1372161	-91.8954
1374209	-79.4547
1376257	-81.3226
1378305	-87.9991
1380353	-89.4747
1382401	-86.6595
1384449	-89.4635
1386497	-89.3293
1388545	-98.9258
1390593	-85.7656
1392641	-86.1344
1394689	-87.8464
1396737	-93.1299
1398785	-91.3269
1400833	-94.4045
1402881	-90.5842
1404929	-80.714
1406977	-92.8255
1409025	-76.94
1411073	-99.5057
1413121	-94.4081
1415169	-92.9971
1417217	-91.1764
1419265	-92.5542
1421313	-89.7874
1423361	-104.93
1425409	-81.9378
1427457	-87.6488
1429505	-89.0232
1431553	-78.8761
1433601	-80.8812
1435649	-86.8615
1437697	-85.372
1439745	-96.8066
1441793	-93.6157
1443841	-84.4635
1445889	-86.0826
1447937	-94.8883
1449985	-84.8972
1452033	-82.4688
1454081	-89.0959
1456129	-83.9942
1458177	-92.3758
1460225	-86.0509
1462273	-81.8403
1464321	-84.26
1466369	-91.7023
1468417	-88.3678
1470465	-81.6312
1472513	-81.7827
1474561	-85.5563
1476609	-103.764
1478657	-89.5369
1480705	-91.7342
1482753	-78.7262
1484801	-85.8401
1486849	-85.4851
1488897	-84.9917
1490945	-81.2673
1492993	-91.1226
1495041	-93.197
1497089	-92.6095
1499137	-78.9829
1501185	-85.5686
1503233	-93.6835
1505281	-81.2922
1507329	-94.0364
1509377	-85.9965
1511425	-84.3046
1513473	-85.0311
1515521	-90.1791
1517569	-92.0102
1519617	-86.8197
1521665	-87.1966
1523713	-94.4027
1525761	-87.6485
1527809	-97.3334
1529857	-85.6471
1531905	-81.7385
1533953	-83.7174
1536001	-94.5776
1538049	-87.5149
1540097	-91.0547
1542145	-93.5174
1544193	-104.563
1546241	-97.916
1548289	-87.39
1550337	-86.7244
1552385	-99.3225
1554433	-93.4916
1556481	-99.9556
1558529	-103.864
1560577	-100.423
1562625	-96.5977
1564673	-87.0439
1566721	-95.1065
1568769	-94.5861
1570817	-86.9189
1572865	-93.1992
1574913	-90.7112
1576961	-85.8331
1579009	-87.7785
1581057	-103.482
1583105	-84.3784
1585153	-90.3529
1587201	-88.7176
1589249	-86.4179
1591297	-95.7889
1593345	-87.5718
1595393	-90.6774
1597441	-86.5637
1599489	-76.99
1601537	-94.1551
1603585	-94.2886
1605633	-86.4905
1607681	-86.6826
1609729	-87.2165
1611777	-92.4919
1613825	-91.9835
1615873	-87.9248
1617921	-90.0644
1619969	-86.7957
1622017	-101.154
1624065	-93.0935
1626113	-90.4325
1628161	-83.1738
1630209	-89.5807
1632257	-85.4271
1634305	-80.129
1636353	-80.1914
1638401	-91.4398
1640449	-87.2495
1642497	-85.885
1644545	-89.8774
1646593	-94.4334
1648641	-88.3043
1650689	-91.6183
1652737	-91.5873
1654785	-78.7009
1656833	-90.8752
1658881	-90.0838
1660929	-94.5595
1662977	-102.913
1665025	-97.757
1667073	-82.0499
1669121	-87.5808
1671169	-89.4456
1673217	-92.6433
1675265	-85.0997
1677313	-80.6375
1679361	-83.9959
1681409	-97.2052
1683457	-85.7797
1685505	-90.3654
1687553	-94.0399
1689601	-86.8312
1691649	-89.245
1693697	-91.2362
1695745	-93.9166
1697793	-84.5167
1699841	-99.827
1701889	-102.643
1703937	-85.6003
1705985	-86.1479
1708033	-83.1548
1710081	-88.4726
1712129	-87.4428
1714177	-92.732
1716225	-91.1237
1718273	-81.0198
1720321	-87.6991
1722369	-91.2753
1724417	-84.6892
1726465	-85.1302
1728513	-84.0837
1730561	-88.0763
1732609	-82.8201
1734657	-89.2481
1736705	-83.7011
1738753	-82.5293
1740801	-87.0054
1742849	-87.8346
1744897	-99.731
1746945	-87.4189
1748993	-84.8053
1751041	-86.3119
1753089	-103.087
1755137	-97.1202
1757185	-87.4178
1759233	-82.0237
1761281	-90.4586
1763329	-93.7576
1765377	-80.6934
1767425	-85.9672
1769473	-87.0139
1771521	-95.9739
1773569	-90.7697
1775617	-100.174
1777665	-94.9834
1779713	-90.755
1781761	-87.9463
1783809	-86.8803
1785857	-102.193
1787905	-96.8033
1789953	-94.2256
1792001	-84.7256
1794049	-90.0204
1796097	-83.0594
1798145	-87.2768
1800193	-88.4998
1802241	-91.6819
1804289	-88.2924
1806337	-89.1685
1808385	-96.3399
1810433	-86.1905
1812481	-84.1132
1814529	-87.1286
1816577	-91.1267
1818625	-83.617
1820673	-94.1963
1822721	-86.6729
1824769	-86.1571
1826817	-85.4622
1828865	-86.8737
1830913	-86.2625
1832961	-96.4154
1835009	-85.8957
1837057	-99.1124
1839105	-86.6964
1841153	-82.7254
1843201	-83.482
1845249	-84.7166
1847297	-85.46
1849345	-86.0898
1851393	-90.3295
1853441	-85.0859
1855489	-86.4844
1857537	-77.1836
1859585	-83.7166
1861633	-87.3666
1863681	-93.1952
1865729	-94.588
1867777	-78.5073
1869825	-86.8525
1871873	-93.288
1873921	-83.8854
1875969	-83.2995
1878017	-89.3946
1880065	-100.932
1882113	-91.3899
1884161	-89.6783
1886209	-82.1659
1888257	-80.1099
1890305	-84.9758
1892353	-85.1514
1894401	-82.0852
1896449	-84.5139
1898497	-91.262
1900545	-96.8181
1902593	-84.064
1904641	-86.6132
1906689	-88.6379
1908737	-85.7446
1910785	-82.1041
1912833	-90.6921
1914881	-85.1106
1916929	-84.9487
1918977	-85.7251
1921025	-97.3693
1923073	-88.9225
1925121	-89.5176
1927169	-82.7781
1929217	-90.5312
1931265	-88.8094
1933313	-88.5045
1935361	-95.867
1937409	-86.1465
1939457	-91.1658
1941505	-92.1196
1943553	-90.6143
1945601	-89.8507
1947649	-90.6881
1949697	-80.5756
1951745	-92.3801
1953793	-91.0395
1955841	-91.5091
1957889	-92.1519
1959937	-91.3027
1961985	-98.1345
1964033	-108.387
1966081	-89.3348
1968129	-102.772
1970177	-93.4434
1972225	-87.5274
1974273	-87.4789
1976321	-96.683
1978369	-91.148
1980417	-79.9327
1982465	-87.335
1984513	-80.6563
1986561	-89.5599
1988609	-88.3969
1990657	-88.2888
1992705	-96.1241
1994753	-88.005
1996801	-103.589
1998849	-95.4085
2000897	-90.3907
2002945	-90.3181
2004993	-94.165
2007041	-84.6522
2009089	-97.5471
2011137	-87.372
2013185	-83.2712
2015233	-84.1116
2017281	-96.9892
2019329	-77.1245
2021377	-88.0429
2023425	-87.7647
2025473	-90.6095
2027521	-89.8318
2029569	-96.958
2031617	-98.8744
2033665	-87.1931
2035713	-89.8849
2037761	-86.8905
2039809	-90.0722
2041857	-96.1469
2043905	-86.6913
2045953	-94.311
2048001	-98.3866
2050049	-101.763
2052097	-84.5283
2054145	-89.4227
2056193	-81.0879
2058241	-96.5982
2060289	-88.3525
2062337	-95.0705
2064385	-95.4556
2066433	-94.7279
2068481	-110.96
2070529	-102.831
2072577	-89.7591
2074625	-89.5509
2076673	-83.6823
2078721	-83.4293
2080769	-87.8831
2082817	-86.2025
2084865	-85.4611
2086913	-93.5574
2088961	-87.0958
2091009	-88.2774
2093057	-97.5534
2095105	-90.2611
2097153	-84.9348
2099201	-84.6813
2101249	-85.8362
2103297	-92.4157
2105345	-95.9537
2107393	-91.603
2109441	-87.9937
2111489	-89.3713
2113537	-95.4449
2115585	-99.443
2117633	-88.2798
2119681	-86.9215
2121729	-91.2428
2123777	-91.3528
2125825	-89.5814
2127873	-95.922
2129921	-89.7028
2131969	-85.2105
2134017	-80.7189
2136065	-88.4546
2138113	-84.728
2140161	-90.2672
2142209	-90.2964
2144257	-77.1835
2146305	-82.4619
2148353	-95.4059
2150401	-86.8878
2152449	-91.2576
2154497	-94.0498
2156545	-85.3966
2158593	-85.1574
2160641	-97.1844
2162689	-83.6429
2164737	-94.9795
2166785	-89.7406
2168833	-94.1446
2170881	-108.456
2172929	-103.712
2174977	-92.6838
2177025	-95.741
2179073	-80.0178
2181121	-85.5856
2183169	-91.7301
2185217	-85.2367
2187265	-76.3804
2189313	-92.0046
2191361	-85.7382
2193409	-87.5972
2195457	-98.8384
2197505	-88.359
2199553	-84.4247
2201601	-105.95
2203649	-95.7199
2205697	-90.2916
2207745	-81.658
2209793	-86.3733
2211841	-88.0467
2213889	-90.3324
2215937	-89.0453
2217985	-91.9032
2220033	-88.7782
2222081	-97.3226
2224129	-84.796
2226177	-87.6307
2228225	-87.6868
2230273	-90.6522
2232321	-94.8958
2234369	-94.7523
2236417	-82.8809
2238465	-85.7595
2240513	-84.6442
2242561	-84.2139
2244609	-78.0389
2246657	-89.3683
2248705	-84.8586
2250753	-90.0975
2252801	-90.5933
2254849	-92.6438
2256897	-90.7334
2258945	-85.4464
2260993	-100.606
2263041	-85.4413
2265089	-83.3602
2267137	-87.9836
2269185	-87.8599
2271233	-94.5635
2273281	-87.1397
2275329	-96.6452
2277377	-94.4649
2279425	-84.0104
2281473	-85.277
2283521	-87.9469
2285569	-91.5618
2287617	-99.3166
2289665	-97.3133
2291713	-103.414
2293761	-100.411
2295809	-94.4588
2297857	-83.0444
2299905	-89.2598
2301953	-97.6632
2304001	-96.0581
2306049	-86.6984
2308097	-92.4114
2310145	-89.5112
2312193	-108.183
2314241	-82.0788
2316289	-94.7833
2318337	-96.8684
2320385	-84.0768
2322433	-94.9759
2324481	-87.9611
2326529	-82.96
2328577	-88.3815
2330625	-95.1341
2332673	-83.0772
2334721	-90.551
2336769	-98.2036
2338817	-85.7072
2340865	-86.7412
2342913	-93.5962
2344961	-83.1025
2347009	-85.9737
2349057	-85.9461
2351105	-80.8407
2353153	-79.0226
2355201	-100.78
2357249	-86.713
2359297	-94.7561
2361345	-91.5215
2363393	-91.6512
2365441	-87.4863
2367489	-97.0431
2369537	-90.3752
2371585	-87.0297
2373633	-97.9738
2375681	-89.1152
2377729	-86.5765
2379777	-88.4272
2381825	-95.4702
2383873	-87.2352
2385921	-89.6793
2387969	-91.6389
2390017	-85.3034
2392065	-102.341
2394113	-84.2402
2396161	-82.6799
2398209	-89.6184
2400257	-99.0567
2402305	-91.5415
2404353	-105.708
2406401	-106.414
2408449	-88.7154
2410497	-89.5046
2412545	-90.835
2414593	-98.8045
2416641	-87.2942
2418689	-84.0867
2420737	-90.729
2422785	-92.3999
2424833	-84.0036
2426881	-83.1338
2428929	-92.2339
2430977	-83.6394
2433025	-98.8419
2435073	-93.1168
2437121	-99.493
2439169	-92.7743
2441217	-85.2646
2443265	-78.4548
2445313	-83.2313
2447361	-86.956
2449409	-94.2301
2451457	-93.9527
2453505	-91.1342
2455553	-85.6876
2457601	-93.0068
2459649	-88.6697
2461697	-96.6728
2463745	-91.9422
2465793	-90.125
2467841	-83.6037
2469889	-93.3001
2471937	-106.892
2473985	-92.5105
2476033	-91.3768
2478081	-89.4755
2480129	-87.1634
2482177	-90.3935
2484225	-93.5624
2486273	-89.241
2488321	-79.5358
2490369	-87.253
2492417	-85.327
2494465	-83.4917
2496513	-83.6927
2498561	-79.0508
2500609	-90.9624
2502657	-93.821
2504705	-86.9495
2506753	-94.2785
2508801	-94.6932
2510849	-81.8694
2512897	-88.8219
2514945	-91.7837
2516993	-90.5168
2519041	-102.058
2521089	-93.9892
2523137	-89.0275
2525185	-97.153
2527233	-92.3817
2529281	-85.5182
2531329	-82.4465
2533377	-88.2936
2535425	-93.3875
2537473	-96.1354
2539521	-90.428
2541569	-81.5869
2543617	-85.6874
2545665	-86.739
2547713	-86.8238
2549761	-87.4542
2551809	-93.1323
2553857	-86.0174
2555905	-92.8066
2557953	-90.2714
2560001	-93.8118
2562049	-103.901
2564097	-96.0794
2566145	-90.0486
2568193	-84.4592
2570241	-91.9826
2572289	-86.1432
2574337	-83.0539
2576385	-77.9215
2578433	-91.9736
2580481	-93.5669
2582529	-89.9069
2584577	-93.8332
2586625	-87.2931
2588673	-102.009
2590721	-95.448
2592769	-87.4526
2594817	-84.1414
2596865	-88.2999
2598913	-99.4943
2600961	-84.3438
2603009	-98.7012
2605057	-82.8966
2607105	-79.7126
2609153	-79.7987
2611201	-87.9548
2613249	-97.594
2615297	-91.7811
2617345	-89.6985
2619393	-79.3937
2621441	-83.5589
2623489	-98.9946
2625537	-89.4987
2627585	-84.1893
2629633	-84.9235
2631681	-90.177
2633729	-109.508
2635777	-93.007
2637825	-90.1454
2639873	-87.0592
2641921	-95.7916
2643969	-84.578
2646017	-83.4984
2648065	-90.0119
2650113	-92.5399
2652161	-91.9478
2654209	-96.6381
2656257	-86.5145
2658305	-101.32
2660353	-96.1155
2662401	-91.2347
2664449	-95.5003
2666497	-84.1995
2668545	-86.3903
2670593	-101.988
2672641	-94.3143
2674689	-92.9187
2676737	-92.0566
2678785	-89.4028
2680833	-95.4721
2682881	-92.1431
2684929	-100.572
2686977	-98.2783
2689025	-88.2978
2691073	-86.135
2693121	-87.2713
2695169	-93.14
2697217	-95.7091
2699265	-95.5921
2701313	-93.9468
2703361	-99.1832
2705409	-93.8174
2707457	-99.8358
2709505	-94.3511
2711553	-93.18
2713601	-90.5484
2715649	-97.1543
2717697	-92.4238
2719745	-98.9608
2721793	-105.948
2723841	-83.1471
2725889	-93.6497
2727937	-89.9045
2729985	-91.6643
2732033	-85.86
2734081	-83.0589
2736129	-81.6342
2738177	-77.8572
2740225	-88.1439
2742273	-91.9795
2744321	-85.1715
2746369	-100.02
2748417	-94.2777
2750465	-95.3767
2752513	-93.9716
2754561	-93.4762
2756609	-90.288
2758657	-80.4802
2760705	-90.6122
2762753	-96.5631
2764801	-94.3387
2766849	-90.4027
2768897	-82.6011
2770945	-88.2306
2772993	-88.4215
2775041	-84.238
2777089	-87.5211
2779137	-106.282
2781185	-87.3518
2783233	-86.7799
2785281	-85.7007
2787329	-101.353
2789377	-86.0242
2791425	-86.7925
2793473	-87.1388
2795521	-90.0892
2797569	-96.0929
2799617	-97.9986
2801665	-92.7559
2803713	-90.617
2805761	-92.964
2807809	-99.6011
2809857	-96.2212
2811905	-91.1724
2813953	-103.208
2816001	-100.802
2818049	-87.8823
2820097	-87.8665
2822145	-82.2316
2824193	-90.5505
2826241	-83.7188
2828289	-88.5754
2830337	-82.9832
2832385	-92.9991
2834433	-91.2554
2836481	-92.7448
2838529	-93.2139
2840577	-89.6984
2842625	-86.9138
2844673	-88.4685
2846721	-102.629
2848769	-79.3458
2850817	-89.41
2852865	-83.8224
2854913	-83.9115
2856961	-86.8394
2859009	-93.3408
2861057	-90.8433
2863105	-81.9709
2865153	-87.3086
2867201	-88.2029
2869249	-83.2605
2871297	-94.9414
2873345	-90.8517
2875393	-84.28
2877441	-92.517
2879489	-94.1735
2881537	-91.1141
2883585	-86.1305
2885633	-90.1312
2887681	-86.7845
2889729	-88.4198
2891777	-92.0487
2893825	-80.3995
2895873	-84.5921
2897921	-93.405
2899969	-94.4004
2902017	-95.9773
2904065	-91.8385
2906113	-93.312
2908161	-93.6618
2910209	-88.9128
2912257	-83.9375
2914305	-95.6067
2916353	-80.285
2918401	-96.8855
2920449	-101.094
2922497	-86.8735
2924545	-98.2423
2926593	-94.6291
2928641	-90.9777
2930689	-88.5761
2932737	-100.089
2934785	-94.3074
2936833	-82.8514
2938881	-86.4901
2940929	-98.3382
2942977	-99.7462
2945025	-94.0911
2947073	-89.9392
2949121	-89.1318
2951169	-96.5561
2953217	-91.1978
2955265	-91.0185
2957313	-92.6099
2959361	-89.8812
2961409	-89.8539
2963457	-90.2113
2965505	-80.7097
2967553	-85.4056
2969601	-102.344
2971649	-90.9724
2973697	-84.2293
2975745	-100.387
2977793	-92.6167
2979841	-88.7167
2981889	-91.4876
2983937	-89.5704
2985985	-96.7217
2988033	-86.7301
2990081	-96.8173
2992129	-85.6466
2994177	-88.0322
2996225	-98.9583
2998273	-83.5566
3000321	-88.0113
3002369	-91.0373
3004417	-88.0793
3006465	-90.4439
3008513	-88.974
3010561	-84.5077
3012609	-94.2232
3014657	-88.4037
3016705	-84.2522
3018753	-77.4633
